Timestamp," M4"""," M8"""," M12"""," M16"""," M20"""," M24"""," M28"""," M32"""," M36"""," M40"""," M44"""," M48"""," EC4"""," EC8"""," EC12"""," EC16"""," EC20"""," EC24"""," EC28"""," EC32"""," EC36"""," EC40"""," EC44"""," EC48"""," Temperature (Celsius)4"""," Temperature (Celsius)8"""," Temperature (Celsius)12"""," Temperature (Celsius)16"""," Temperature (Celsius)20"""," Temperature (Celsius)24"""," Temperature (Celsius)28"""," Temperature (Celsius)32"""," Temperature (Celsius)36"""," Temperature (Celsius)40"""," Temperature (Celsius)44"""," Temperature (Celsius)48"""
6/16/2024 5:15,43.78,51.95,58.046,59.256,53.386,54.518,50.63,52.016,54.4,55.13,56.104,57.082,0.195831299,0.166107178,0.175506592,0.212799072,0.187194824,0.163238525,0.142822266,0.19329834,0.194549561,0.173583984,0.187896729,0.202209473,25.74,26.64,25.6,24.24,23.37,22.29,21.63,20.87,20.07,19.28,18.53,17.78
6/16/2024 5:30,43.738,51.94,58.04,59.258,53.396,54.512,50.62,52.01,54.372,55.1,56.092,57.086,0.195373535,0.165863037,0.175109863,0.212646484,0.187103271,0.163146973,0.143035889,0.193389893,0.194671631,0.173431396,0.187805176,0.202178955,25.6,26.57,25.62,24.27,23.37,22.28,21.63,20.87,20.07,19.28,18.53,17.78
6/16/2024 5:45,43.714,51.916,58.018,59.278,53.402,54.512,50.62,52.012,54.376,55.116,56.096,57.076,0.195159912,0.165649414,0.175140381,0.21270752,0.187225342,0.163208008,0.142974854,0.19329834,0.194610596,0.173278809,0.187683105,0.202087402,25.44,26.52,25.62,24.28,23.37,22.29,21.63,20.87,20.07,19.28,18.53,17.78
6/16/2024 6:00,43.674,51.912,58.048,59.27,53.41,54.486,50.608,52.022,54.39,55.108,56.102,57.094,0.194702148,0.165740967,0.175079346,0.212921143,0.187225342,0.163238525,0.142852783,0.193481445,0.194641113,0.173431396,0.187744141,0.202087402,25.26,26.45,25.62,24.29,23.37,22.31,21.63,20.87,20.07,19.28,18.53,17.78
6/16/2024 6:15,43.642,51.884,58.052,59.286,53.4,54.496,50.616,52.024,54.41,55.09,56.096,57.104,0.194458008,0.165527344,0.175292969,0.21270752,0.187255859,0.163146973,0.142974854,0.193328857,0.19442749,0.173522949,0.187744141,0.20199585,25.17,26.42,25.62,24.3,23.39,22.27,21.63,20.87,20.09,19.28,18.53,17.78
6/16/2024 6:30,43.604,51.87,58.052,59.284,53.404,54.494,50.602,52.016,54.394,55.132,56.114,57.096,0.194091797,0.165435791,0.175048828,0.212921143,0.187286377,0.163085938,0.143005371,0.193389893,0.194976807,0.173553467,0.187896729,0.20223999,24.99,26.34,25.63,24.31,23.4,22.31,21.64,20.87,20.09,19.29,18.54,17.79
6/16/2024 6:45,43.572,51.842,58.042,59.282,53.398,54.496,50.6,52.016,54.398,55.13,56.11,57.092,0.193725586,0.165222168,0.175262451,0.21295166,0.187255859,0.16305542,0.142883301,0.19342041,0.194335938,0.173065186,0.187561035,0.202087402,24.86,26.3,25.62,24.36,23.42,22.32,21.63,20.88,20.07,19.28,18.54,17.81
6/16/2024 7:00,43.548,51.82,58.044,59.294,53.408,54.492,50.612,52.022,54.348,55.108,56.106,57.106,0.193450928,0.165313721,0.175323486,0.21307373,0.187408447,0.163208008,0.143096924,0.193267822,0.194671631,0.173492432,0.187866211,0.20223999,24.73,26.2,25.62,24.4,23.42,22.32,21.63,20.88,20.09,19.28,18.54,17.81
6/16/2024 7:15,43.52,51.81,58.046,59.326,53.388,54.474,50.6,52.014,54.428,55.106,56.094,57.084,0.193084717,0.165130615,0.175018311,0.212982178,0.187408447,0.163330078,0.142883301,0.193389893,0.19430542,0.173248291,0.187774658,0.202331543,24.63,26.16,25.62,24.36,23.42,22.32,21.63,20.87,20.11,19.28,18.54,17.81
6/16/2024 7:30,43.49,51.788,58.032,59.312,53.396,54.49,50.6,52.008,54.392,55.12,56.108,57.1,0.192810059,0.165100098,0.175140381,0.213226318,0.187316895,0.16305542,0.142913818,0.19342041,0.194549561,0.173461914,0.187835693,0.20223999,24.48,26.09,25.6,24.39,23.47,22.33,21.64,20.88,20.14,19.29,18.55,17.81
6/16/2024 7:45,43.464,51.776,58.026,59.312,53.396,54.478,50.588,52.012,54.394,55.088,56.096,57.106,0.192443848,0.164733887,0.175018311,0.213348389,0.187469482,0.16305542,0.142883301,0.193267822,0.194458008,0.173583984,0.187927246,0.202270508,24.38,26.01,25.58,24.39,23.47,22.34,21.63,20.87,20.09,19.29,18.54,17.79
6/16/2024 8:00,43.43,51.76,58.052,59.282,53.408,54.47,50.594,52.02,54.39,55.128,56.114,57.102,0.192169189,0.164703369,0.175140381,0.213256836,0.187438965,0.163208008,0.143005371,0.19342041,0.194671631,0.173675537,0.187957764,0.20223999,24.22,25.96,25.57,24.43,23.47,22.33,21.63,20.88,20.14,19.29,18.55,17.81
6/16/2024 8:15,43.394,51.722,58.03,59.302,53.39,54.476,50.592,52.006,54.388,55.12,56.104,57.086,0.191894531,0.164794922,0.175292969,0.213134766,0.187469482,0.163085938,0.143035889,0.193572998,0.194671631,0.173461914,0.187896729,0.202331543,24.13,25.91,25.57,24.43,23.47,22.33,21.63,20.89,20.14,19.29,18.55,17.81
6/16/2024 8:30,43.392,51.712,58.044,59.278,53.398,54.472,50.592,52.004,54.402,55.114,56.106,57.096,0.191680908,0.164459229,0.175292969,0.213378906,0.187438965,0.163085938,0.143127441,0.193359375,0.194732666,0.173461914,0.187835693,0.20223999,23.99,25.84,25.57,24.43,23.48,22.33,21.63,20.87,20.14,19.29,18.56,17.83
6/16/2024 8:45,43.364,51.688,58.032,59.294,53.392,54.462,50.59,52.002,54.378,55.084,56.088,57.094,0.191467285,0.164398193,0.175140381,0.213592529,0.187591553,0.163269043,0.143157959,0.193389893,0.194854736,0.173492432,0.187927246,0.202362061,23.93,25.78,25.57,24.43,23.52,22.34,21.63,20.87,20.14,19.31,18.57,17.83
6/16/2024 9:00,43.336,51.668,58.008,59.308,53.388,54.464,50.588,52,54.358,55.12,56.106,57.094,0.191101074,0.164337158,0.175201416,0.213653564,0.187561035,0.163238525,0.143005371,0.193481445,0.194732666,0.173675537,0.187957764,0.202270508,23.82,25.71,25.52,24.46,23.51,22.35,21.63,20.88,20.14,19.29,18.56,17.83
6/16/2024 9:15,43.32,51.642,58.024,59.302,53.404,54.46,50.576,52.01,54.384,55.09,56.096,57.104,0.191101074,0.164123535,0.175018311,0.213470459,0.18762207,0.163146973,0.143005371,0.193511963,0.194732666,0.173309326,0.187927246,0.202545166,23.77,25.66,25.48,24.46,23.52,22.36,21.64,20.88,20.15,19.29,18.56,17.83
6/16/2024 9:30,43.316,51.626,57.99,59.282,53.394,54.46,50.574,52.006,54.366,55.08,56.08,57.082,0.190917969,0.16394043,0.175109863,0.213409424,0.187561035,0.163238525,0.143127441,0.19354248,0.194854736,0.173736572,0.188049316,0.202392578,23.7,25.56,25.47,24.45,23.53,22.37,21.64,20.89,20.14,19.31,18.57,17.83
6/16/2024 9:45,43.302,51.596,57.988,59.294,53.392,54.458,50.58,52.004,54.376,55.094,56.092,57.092,0.190734863,0.163696289,0.175048828,0.213531494,0.187591553,0.163238525,0.143066406,0.193450928,0.194610596,0.173492432,0.187988281,0.202484131,23.6,25.53,25.47,24.45,23.53,22.36,21.65,20.89,20.15,19.31,18.57,17.83
6/16/2024 10:00,43.276,51.578,57.95,59.294,53.398,54.444,50.582,51.998,54.374,55.104,56.096,57.09,0.190551758,0.163787842,0.175170898,0.213226318,0.187713623,0.163238525,0.143249512,0.193572998,0.194641113,0.17376709,0.188079834,0.202392578,23.52,25.46,25.43,24.46,23.54,22.36,21.64,20.89,20.14,19.33,18.58,17.83
6/16/2024 10:15,43.272,51.558,57.968,59.266,53.396,54.442,50.574,52,54.382,55.06,56.084,57.108,0.1902771,0.163665771,0.175048828,0.213409424,0.187713623,0.163299561,0.143096924,0.193481445,0.194732666,0.173614502,0.187957764,0.202362061,23.45,25.4,25.4,24.46,23.54,22.36,21.64,20.89,20.14,19.33,18.58,17.83
6/16/2024 10:30,43.236,51.552,57.97,59.292,53.396,54.446,50.568,51.994,54.376,55.082,56.096,57.112,0.190002441,0.163360596,0.174957275,0.213623047,0.187835693,0.16317749,0.143035889,0.193603516,0.194946289,0.173675537,0.188079834,0.202514648,23.35,25.33,25.37,24.46,23.54,22.36,21.66,20.89,20.14,19.33,18.58,17.83
6/16/2024 10:45,43.21,51.518,57.942,59.274,53.402,54.448,50.572,52,54.37,55.072,56.09,57.108,0.189758301,0.163330078,0.174957275,0.213592529,0.187683105,0.163208008,0.143066406,0.193511963,0.194824219,0.173553467,0.188049316,0.202545166,23.22,25.28,25.37,24.46,23.55,22.39,21.64,20.89,20.14,19.31,18.57,17.83
6/16/2024 11:00,43.188,51.514,57.946,59.27,53.39,54.444,50.576,51.982,54.356,55.072,56.08,57.09,0.18939209,0.16317749,0.175140381,0.213653564,0.187652588,0.163299561,0.143035889,0.193572998,0.194702148,0.17364502,0.188110352,0.202606201,23.13,25.23,25.32,24.46,23.55,22.36,21.64,20.89,20.14,19.33,18.58,17.83
6/16/2024 11:15,43.168,51.486,57.906,59.262,53.39,54.436,50.57,51.988,54.35,55.076,56.088,57.102,0.189361572,0.16317749,0.174713135,0.213378906,0.187927246,0.163269043,0.143188477,0.193572998,0.194915771,0.173736572,0.188171387,0.202636719,23.05,25.14,25.3,24.45,23.55,22.43,21.66,20.89,20.14,19.33,18.58,17.84
6/16/2024 11:30,43.17,51.464,57.914,59.264,53.378,54.44,50.564,51.992,54.366,55.068,56.078,57.092,0.18927002,0.16305542,0.174835205,0.213256836,0.187866211,0.163360596,0.143127441,0.193603516,0.194824219,0.173309326,0.187896729,0.202484131,22.99,25.09,25.28,24.46,23.59,22.42,21.66,20.89,20.14,19.33,18.58,17.83
6/16/2024 11:45,43.17,51.43,57.906,59.246,53.384,54.45,50.564,51.986,54.338,55.074,56.084,57.092,0.189239502,0.162780762,0.174957275,0.213623047,0.187713623,0.163330078,0.143157959,0.193450928,0.195068359,0.173492432,0.187957764,0.202453613,22.98,25.05,25.26,24.45,23.59,22.41,21.66,20.89,20.14,19.33,18.58,17.83
6/16/2024 12:00,43.176,51.416,57.894,59.236,53.382,54.438,50.562,51.978,54.348,55.066,56.078,57.09,0.189178467,0.162719727,0.1746521,0.213470459,0.187774658,0.163391113,0.143218994,0.193603516,0.194885254,0.173736572,0.188110352,0.202514648,22.96,24.99,25.23,24.46,23.59,22.42,21.66,20.89,20.14,19.33,18.58,17.84
6/16/2024 12:15,43.19,51.396,57.882,59.262,53.368,54.414,50.562,51.978,54.362,55.046,56.07,57.096,0.189239502,0.162445068,0.174804688,0.213684082,0.187835693,0.163360596,0.143280029,0.193572998,0.195068359,0.173828125,0.188171387,0.202484131,22.96,24.95,25.18,24.45,23.59,22.42,21.66,20.9,20.14,19.33,18.59,17.85
6/16/2024 12:30,43.214,51.38,57.858,59.246,53.378,54.42,50.556,51.984,54.344,55.054,56.076,57.098,0.189422607,0.162445068,0.174438477,0.213623047,0.187805176,0.163299561,0.143341064,0.193634033,0.194854736,0.174163818,0.188323975,0.202514648,23.03,24.87,25.16,24.44,23.59,22.42,21.66,20.89,20.14,19.33,18.6,17.87
6/16/2024 12:45,43.25,51.34,57.874,59.242,53.37,54.428,50.556,51.974,54.334,55.064,56.074,57.086,0.189880371,0.162414551,0.174377441,0.213745117,0.187744141,0.163360596,0.143249512,0.193481445,0.194946289,0.173706055,0.188140869,0.202636719,23.19,24.83,25.13,24.43,23.61,22.42,21.66,20.89,20.17,19.33,18.6,17.87
6/16/2024 13:00,43.288,51.324,57.85,59.21,53.368,54.418,50.556,51.98,54.33,55.074,56.078,57.08,0.190429688,0.162109375,0.174499512,0.213378906,0.187927246,0.163330078,0.143188477,0.193572998,0.194915771,0.173858643,0.188262939,0.202667236,23.37,24.78,25.08,24.43,23.62,22.43,21.66,20.89,20.14,19.33,18.59,17.85
6/16/2024 13:15,43.336,51.31,57.86,59.224,53.372,54.414,50.542,51.98,54.342,55.034,56.054,57.076,0.190856934,0.16204834,0.174133301,0.213195801,0.187805176,0.163360596,0.143310547,0.193695068,0.195251465,0.173980713,0.188293457,0.202606201,23.54,24.74,25.08,24.44,23.6,22.44,21.66,20.89,20.17,19.34,18.6,17.87
6/16/2024 13:30,43.386,51.292,57.812,59.216,53.368,54.422,50.548,51.972,54.36,55.038,56.06,57.08,0.19128418,0.161956787,0.174224854,0.213806152,0.187866211,0.163482666,0.143249512,0.193695068,0.195037842,0.173980713,0.188293457,0.202606201,23.74,24.69,25.03,24.41,23.62,22.43,21.67,20.89,20.15,19.35,18.6,17.85
6/16/2024 13:45,43.402,51.264,57.794,59.212,53.356,54.406,50.538,51.97,54.34,55.008,56.048,57.088,0.191619873,0.161804199,0.174560547,0.213439941,0.187988281,0.163452148,0.143341064,0.193634033,0.195037842,0.173828125,0.188171387,0.202545166,23.85,24.66,24.99,24.39,23.62,22.44,21.7,20.9,20.14,19.34,18.6,17.87
6/16/2024 14:00,43.438,51.238,57.786,59.192,53.366,54.408,50.552,51.964,54.336,55.024,56.054,57.086,0.191955566,0.161834717,0.174591064,0.213256836,0.187927246,0.163452148,0.143371582,0.19354248,0.195037842,0.17388916,0.188232422,0.202575684,23.97,24.63,24.98,24.39,23.62,22.44,21.67,20.9,20.15,19.34,18.6,17.87
6/16/2024 14:15,43.468,51.224,57.808,59.178,53.36,54.398,50.534,51.972,54.342,55.044,56.07,57.098,0.192321777,0.161651611,0.174438477,0.213592529,0.187866211,0.163513184,0.143341064,0.193634033,0.194946289,0.17388916,0.188323975,0.202758789,24.16,24.61,24.93,24.38,23.64,22.44,21.7,20.9,20.17,19.35,18.61,17.87
6/16/2024 14:30,43.522,51.188,57.786,59.17,53.346,54.4,50.546,51.966,54.324,55.028,56.054,57.08,0.192840576,0.161651611,0.174163818,0.2137146,0.187957764,0.163513184,0.143341064,0.193572998,0.195159912,0.173980713,0.188232422,0.202484131,24.39,24.58,24.91,24.38,23.64,22.44,21.7,20.92,20.19,19.35,18.61,17.87
6/16/2024 14:45,43.56,51.178,57.764,59.17,53.352,54.402,50.54,51.962,54.288,55.06,56.074,57.088,0.193511963,0.161621094,0.174499512,0.2137146,0.187927246,0.163421631,0.143280029,0.193664551,0.194824219,0.174072266,0.18838501,0.202697754,24.63,24.58,24.88,24.36,23.64,22.43,21.71,20.92,20.19,19.35,18.61,17.87
6/16/2024 15:00,43.628,51.16,57.732,59.17,53.344,54.392,50.54,51.97,54.294,55.018,56.05,57.082,0.193969727,0.161468506,0.17401123,0.213134766,0.187805176,0.163482666,0.143310547,0.193664551,0.195159912,0.174163818,0.188446045,0.202728271,24.92,24.58,24.84,24.35,23.64,22.43,21.7,20.92,20.17,19.37,18.62,17.87
6/16/2024 15:15,43.706,51.152,57.738,59.162,53.348,54.384,50.534,51.956,54.316,55.056,56.06,57.064,0.194915771,0.161590576,0.174163818,0.213195801,0.187805176,0.163513184,0.143432617,0.193634033,0.195251465,0.174194336,0.188476563,0.202789307,25.25,24.58,24.83,24.34,23.64,22.44,21.7,20.94,20.17,19.37,18.62,17.87
6/16/2024 15:30,43.764,51.144,57.696,59.13,53.336,54.4,50.538,51.952,54.296,55.014,56.038,57.066,0.195526123,0.161560059,0.174133301,0.213562012,0.187835693,0.163665771,0.143463135,0.193634033,0.195220947,0.174194336,0.188446045,0.202728271,25.55,24.59,24.83,24.32,23.64,22.43,21.7,20.94,20.19,19.37,18.62,17.87
6/16/2024 15:45,43.83,51.112,57.67,59.114,53.34,54.38,50.542,51.96,54.286,55.004,56.04,57.078,0.196411133,0.161651611,0.173950195,0.213165283,0.187805176,0.163574219,0.143371582,0.193634033,0.195251465,0.174285889,0.18850708,0.202758789,25.88,24.63,24.78,24.32,23.64,22.45,21.7,20.94,20.19,19.35,18.61,17.87
6/16/2024 16:00,43.9,51.076,57.666,59.094,53.336,54.382,50.522,51.958,54.312,54.996,56.032,57.068,0.19720459,0.161743164,0.173858643,0.213409424,0.187957764,0.163574219,0.1434021,0.193603516,0.195159912,0.174072266,0.18838501,0.202697754,26.22,24.62,24.76,24.3,23.64,22.46,21.7,20.94,20.19,19.37,18.62,17.87
6/16/2024 16:15,43.98,51.054,57.658,59.102,53.316,54.374,50.53,51.96,54.304,55.008,56.042,57.076,0.198181152,0.161743164,0.173858643,0.213348389,0.188018799,0.163360596,0.143493652,0.193725586,0.19519043,0.173950195,0.188354492,0.202789307,26.62,24.68,24.74,24.29,23.64,22.44,21.7,20.94,20.2,19.37,18.62,17.87
6/16/2024 16:30,44.062,51.046,57.622,59.098,53.316,54.372,50.522,51.954,54.3,54.988,56.028,57.07,0.199066162,0.161499023,0.17401123,0.213043213,0.187835693,0.163452148,0.1434021,0.193695068,0.195251465,0.174316406,0.18850708,0.202697754,27.03,24.73,24.73,24.29,23.62,22.47,21.7,20.94,20.19,19.37,18.62,17.87
6/16/2024 16:45,44.154,51.008,57.608,59.056,53.312,54.37,50.522,51.952,54.322,55.02,56.048,57.078,0.200195313,0.161773682,0.17388916,0.21307373,0.187866211,0.163543701,0.143463135,0.193725586,0.195343018,0.174468994,0.188598633,0.202758789,27.45,24.79,24.73,24.26,23.62,22.48,21.71,20.94,20.19,19.37,18.62,17.87
6/16/2024 17:00,44.244,50.98,57.598,59.052,53.298,54.358,50.508,51.948,54.3,55.014,56.034,57.056,0.20135498,0.161682129,0.174072266,0.212890625,0.187927246,0.163482666,0.143432617,0.193695068,0.195251465,0.174194336,0.188537598,0.202911377,27.95,24.86,24.71,24.26,23.6,22.46,21.71,20.94,20.19,19.37,18.63,17.89
6/16/2024 17:15,44.348,50.988,57.578,59.024,53.292,54.368,50.512,51.94,54.29,55.006,56.032,57.058,0.202545166,0.161834717,0.173828125,0.213134766,0.187927246,0.163360596,0.143493652,0.193725586,0.195404053,0.174072266,0.188415527,0.202758789,28.47,24.93,24.69,24.26,23.59,22.49,21.73,20.94,20.19,19.37,18.64,17.91
6/16/2024 17:30,44.434,51,57.562,59.04,53.29,54.354,50.514,51.95,54.288,54.994,56.034,57.074,0.203643799,0.16217041,0.173553467,0.213134766,0.187896729,0.163604736,0.143554688,0.193634033,0.195098877,0.174407959,0.188568115,0.202758789,29.04,25.02,24.68,24.22,23.59,22.49,21.7,20.94,20.19,19.37,18.64,17.91
6/16/2024 17:45,44.5,50.962,57.542,58.996,53.29,54.356,50.504,51.946,54.288,55.006,56.036,57.066,0.204589844,0.16217041,0.173706055,0.213012695,0.187866211,0.163391113,0.1434021,0.193572998,0.195159912,0.174072266,0.188446045,0.202819824,29.57,25.12,24.69,24.22,23.6,22.49,21.73,20.94,20.19,19.37,18.65,17.94
6/16/2024 18:00,44.536,50.96,57.518,58.984,53.272,54.366,50.502,51.944,54.302,54.998,56.024,57.05,0.205352783,0.162536621,0.173675537,0.212982178,0.187927246,0.163482666,0.143493652,0.193725586,0.195281982,0.174377441,0.188598633,0.202819824,30.03,25.24,24.69,24.22,23.59,22.49,21.76,20.97,20.19,19.37,18.65,17.94
6/16/2024 18:15,44.574,50.926,57.512,58.994,53.276,54.342,50.504,51.954,54.29,54.988,56.026,57.064,0.2059021,0.162597656,0.17388916,0.213104248,0.187927246,0.163452148,0.143432617,0.193786621,0.195526123,0.174224854,0.188476563,0.202758789,30.43,25.35,24.71,24.22,23.59,22.48,21.75,20.95,20.19,19.37,18.65,17.94
6/16/2024 18:30,44.574,50.914,57.502,58.972,53.282,54.34,50.508,51.944,54.31,55.004,56.034,57.066,0.206329346,0.162719727,0.17364502,0.21270752,0.187896729,0.163421631,0.14352417,0.193817139,0.195404053,0.174407959,0.188598633,0.202819824,30.78,25.48,24.73,24.18,23.59,22.49,21.73,20.99,20.2,19.37,18.65,17.94
6/16/2024 18:45,44.572,50.892,57.478,58.928,53.278,54.336,50.494,51.934,54.294,55.006,56.036,57.068,0.206787109,0.16293335,0.173583984,0.21295166,0.187927246,0.163482666,0.143585205,0.193786621,0.195526123,0.174133301,0.18850708,0.202941895,31.13,25.6,24.74,24.2,23.59,22.48,21.75,20.99,20.19,19.37,18.65,17.94
6/16/2024 19:00,44.552,50.896,57.464,58.934,53.25,54.33,50.5,51.944,54.286,55.004,56.032,57.062,0.206726074,0.163330078,0.17401123,0.212921143,0.187896729,0.163360596,0.143463135,0.193634033,0.19519043,0.174041748,0.18838501,0.202758789,31.35,25.74,24.74,24.17,23.59,22.49,21.75,20.99,20.21,19.41,18.67,17.94
6/16/2024 19:15,44.5,50.91,57.456,58.95,53.258,54.338,50.502,51.936,54.282,55.022,56.038,57.056,0.207061768,0.163452148,0.173858643,0.21295166,0.187866211,0.163391113,0.14364624,0.193847656,0.195373535,0.174346924,0.188568115,0.202758789,31.57,25.9,24.78,24.17,23.59,22.49,21.75,20.99,20.21,19.41,18.67,17.94
6/16/2024 19:30,44.444,50.878,57.446,58.922,53.244,54.334,50.502,51.942,54.29,55,56.03,57.06,0.20690918,0.163848877,0.173797607,0.212768555,0.187835693,0.163452148,0.143615723,0.193695068,0.195343018,0.174407959,0.18862915,0.202850342,31.7,26.01,24.79,24.17,23.59,22.48,21.75,20.97,20.21,19.41,18.67,17.94
6/16/2024 19:45,44.372,50.882,57.436,58.912,53.238,54.338,50.492,51.942,54.284,54.998,56.038,57.08,0.206665039,0.164215088,0.17401123,0.21295166,0.187866211,0.163421631,0.143493652,0.193786621,0.195770264,0.174377441,0.188659668,0.202941895,31.75,26.16,24.84,24.17,23.58,22.48,21.75,20.97,20.19,19.39,18.66,17.94
6/16/2024 20:00,44.286,50.874,57.41,58.886,53.234,54.328,50.508,51.944,54.276,54.994,56.032,57.072,0.206512451,0.164337158,0.174041748,0.212677002,0.187835693,0.163543701,0.143585205,0.193695068,0.195465088,0.174224854,0.188568115,0.202880859,31.78,26.31,24.88,24.17,23.57,22.49,21.75,20.99,20.23,19.41,18.67,17.94
6/16/2024 20:15,44.212,50.85,57.424,58.882,53.242,54.326,50.498,51.948,54.28,54.974,56.02,57.068,0.206420898,0.164306641,0.173919678,0.212860107,0.187896729,0.163391113,0.143707275,0.193847656,0.195251465,0.174591064,0.188751221,0.202911377,31.8,26.43,24.93,24.17,23.55,22.49,21.75,20.99,20.2,19.41,18.67,17.94
6/16/2024 20:30,44.144,50.858,57.392,58.86,53.228,54.314,50.484,51.942,54.296,55.01,56.036,57.062,0.206298828,0.164825439,0.174499512,0.213043213,0.187835693,0.163543701,0.14364624,0.193878174,0.195648193,0.174407959,0.188659668,0.202911377,31.82,26.55,24.96,24.15,23.55,22.49,21.76,20.99,20.23,19.39,18.66,17.94
6/16/2024 20:45,44.078,50.836,57.398,58.862,53.218,54.302,50.49,51.946,54.29,55,56.034,57.07,0.206115723,0.164825439,0.174224854,0.213226318,0.187896729,0.163452148,0.14364624,0.193939209,0.195648193,0.174407959,0.188781738,0.203155518,31.86,26.7,25.01,24.17,23.54,22.49,21.76,20.99,20.21,19.41,18.67,17.94
6/16/2024 21:00,44.016,50.84,57.408,58.862,53.216,54.312,50.486,51.938,54.28,54.976,56.024,57.074,0.205932617,0.16506958,0.174072266,0.212860107,0.187866211,0.163452148,0.14364624,0.193817139,0.195343018,0.174377441,0.18862915,0.202911377,31.92,26.82,25.06,24.17,23.54,22.48,21.76,20.99,20.23,19.43,18.68,17.94
6/16/2024 21:15,43.983,50.836,57.402,58.854,53.218,54.309,50.489,51.943,54.282,54.986,56.029,57.073,0.205947876,0.165176392,0.17414856,0.212966919,0.187911987,0.163497925,0.143554688,0.193847656,0.195419312,0.17427063,0.188598633,0.202926636,31.925,26.865,25.085,24.17,23.54,22.485,21.755,20.995,20.23,19.435,18.685,17.94
6/16/2024 21:30,43.95,50.832,57.396,58.846,53.22,54.306,50.492,51.948,54.284,54.996,56.034,57.072,0.205963135,0.165283203,0.174224854,0.21307373,0.187957764,0.163543701,0.143463135,0.193878174,0.195495605,0.174163818,0.188568115,0.202941895,31.93,26.91,25.11,24.17,23.54,22.49,21.75,21,20.23,19.44,18.69,17.94
6/16/2024 21:45,43.88,50.838,57.366,58.838,53.208,54.3,50.484,51.942,54.296,54.994,56.03,57.066,0.2059021,0.165557861,0.174621582,0.212768555,0.187805176,0.163452148,0.14364624,0.193847656,0.195861816,0.174285889,0.188598633,0.202941895,31.94,27.03,25.18,24.21,23.55,22.48,21.76,20.99,20.23,19.44,18.69,17.94
6/16/2024 22:00,43.792,50.824,57.352,58.836,53.21,54.302,50.482,51.942,54.274,55.004,56.042,57.082,0.205413818,0.165924072,0.174743652,0.21270752,0.187896729,0.163513184,0.143493652,0.193878174,0.195373535,0.174377441,0.188720703,0.203033447,31.9,27.15,25.24,24.22,23.54,22.5,21.75,20.99,20.23,19.44,18.69,17.94
6/16/2024 22:15,43.702,50.814,57.37,58.804,53.202,54.296,50.474,51.94,54.282,54.978,56.026,57.076,0.205078125,0.16595459,0.1746521,0.212799072,0.187896729,0.163604736,0.143707275,0.193786621,0.195648193,0.174224854,0.188568115,0.202941895,31.79,27.23,25.29,24.22,23.54,22.48,21.77,20.99,20.23,19.44,18.69,17.95
6/16/2024 22:30,43.614,50.812,57.372,58.798,53.198,54.302,50.49,51.934,54.256,55.004,56.042,57.082,0.204711914,0.166229248,0.174682617,0.212890625,0.187896729,0.163574219,0.143707275,0.193847656,0.195678711,0.174285889,0.18862915,0.202972412,31.73,27.35,25.35,24.22,23.54,22.49,21.8,21,20.23,19.44,18.69,17.94
6/16/2024 22:45,43.504,50.79,57.34,58.8,53.188,54.29,50.478,51.942,54.28,55.022,56.042,57.062,0.204284668,0.166381836,0.175384521,0.213134766,0.187957764,0.163635254,0.143585205,0.193908691,0.195617676,0.174468994,0.188781738,0.203094482,31.65,27.46,25.4,24.25,23.54,22.5,21.78,20.99,20.23,19.43,18.69,17.95
6/16/2024 23:00,43.412,50.798,57.354,58.802,53.19,54.284,50.468,51.934,54.296,54.992,56.034,57.078,0.203857422,0.166564941,0.175384521,0.213256836,0.187896729,0.163574219,0.14364624,0.193908691,0.195770264,0.174468994,0.188751221,0.203033447,31.55,27.52,25.47,24.27,23.54,22.5,21.8,21,20.23,19.44,18.69,17.94
6/16/2024 23:15,43.322,50.78,57.334,58.814,53.176,54.276,50.48,51.94,54.288,55.02,56.05,57.082,0.203338623,0.166717529,0.175079346,0.213104248,0.188018799,0.163543701,0.143463135,0.193908691,0.195892334,0.174438477,0.188751221,0.203094482,31.47,27.62,25.53,24.28,23.54,22.48,21.8,20.99,20.23,19.44,18.7,17.96
6/16/2024 23:30,43.242,50.778,57.376,58.794,53.18,54.284,50.476,51.942,54.274,54.986,56.03,57.072,0.203125,0.166870117,0.175476074,0.213104248,0.187988281,0.163604736,0.143707275,0.194030762,0.195709229,0.174438477,0.188781738,0.203155518,31.37,27.69,25.58,24.29,23.54,22.48,21.78,21,20.23,19.44,18.69,17.95
6/16/2024 23:45,43.136,50.786,57.364,58.794,53.176,54.282,50.468,51.938,54.288,54.97,56.022,57.076,0.202484131,0.16708374,0.175872803,0.21307373,0.187896729,0.163696289,0.143615723,0.193908691,0.195739746,0.174163818,0.188568115,0.20300293,31.2,27.75,25.64,24.31,23.57,22.48,21.76,21,20.25,19.44,18.71,17.98
6/17/2024 0:00,43.034,50.786,57.356,58.78,53.18,54.284,50.478,51.94,54.278,54.994,56.036,57.078,0.201904297,0.167266846,0.17565918,0.213287354,0.188018799,0.163482666,0.143554688,0.193939209,0.195556641,0.174255371,0.18862915,0.203033447,31.04,27.8,25.7,24.34,23.55,22.49,21.8,21.03,20.25,19.44,18.7,17.96
